indvar0(* 1),indvar0(* 2),indvar0(* 3),indvar0(* 4),stime0
0.271316, 13.321929, 1.039000, 0.281898, 30-Aug-2014
0.289082, 13.247184, 0.911000, 0.263353, 31-Aug-2014
0.062153, 13.031418, 0.911000, 0.056621, 01-Sep-2014
0.281663, 13.077796, 0.878000, 0.247300, 02-Sep-2014
1.220398, 13.089010, 0.899000, 1.097138, 03-Sep-2014
1.147255, 13.359459, 0.914000, 1.048591, 04-Sep-2014
0.359265, 14.308949, 0.914000, 0.328368, 05-Sep-2014
0.218296, 14.506255, 1.010000, 0.220479, 06-Sep-2014
0.077622, 14.668214, 1.010000, 0.078399, 07-Sep-2014
0.048306, 14.724551, 1.004000, 0.048499, 08-Sep-2014
0.301020, 14.570112, 0.911000, 0.274230, 09-Sep-2014
0.374847, 14.350061, 0.820000, 0.307374, 10-Sep-2014
0.375541, 14.149582, 0.822000, 0.308695, 11-Sep-2014
0.412500, 14.243224, 0.822000, 0.339075, 12-Sep-2014
0.148214, 13.922633, 0.887000, 0.131466, 13-Sep-2014
0.239490, 13.645908, 0.887000, 0.212427, 14-Sep-2014
0.259153, 13.548653, 0.757000, 0.196179, 15-Sep-2014
0.124449, 13.701755, 0.866000, 0.107773, 16-Sep-2014
2.938092, 13.713765, 0.866000, 2.544388, 17-Sep-2014
2.843714, 13.219520, 0.817000, 2.323315, 18-Sep-2014
1.395071, 15.922551, 0.838000, 1.169070, 19-Sep-2014
1.769102, 15.922418, 0.838000, 1.482508, 20-Sep-2014
0.377847, 17.317490, 0.915000, 0.345730, 21-Sep-2014
0.629949, 17.691520, 0.915000, 0.576403, 22-Sep-2014
0.660153, 17.668980, 0.823000, 0.543306, 23-Sep-2014
0.035918, 18.295112, 0.800000, 0.028735, 24-Sep-2014
0.094020, 18.329133, 0.771000, 0.072490, 25-Sep-2014
0.914663, 18.329143, 0.905000, 0.827770, 26-Sep-2014
2.883133, 18.220816, 0.905000, 2.609235, 27-Sep-2014
3.148143, 19.042173, 0.965000, 3.037958, 28-Sep-2014
1.521837, 21.073980, 0.975000, 1.483791, 29-Sep-2014
0.571367, 21.994204, 0.975000, 0.557083, 30-Sep-2014
0.140898, 22.419786, 0.963000, 0.135685, 01-Oct-2014
0.004673, 22.480612, 0.854000, 0.003991, 02-Oct-2014
0.087347, 21.952418, 0.898000, 0.078438, 03-Oct-2014
1.250990, 21.814184, 0.898000, 1.123389, 04-Oct-2014
1.164500, 21.808765, 0.844000, 0.982838, 05-Oct-2014
0.000000, 22.907020, 0.920000, 0.000000, 06-Oct-2014
0.007806, 22.893561, 0.920000, 0.007182, 07-Oct-2014
0.007806, 22.891143, 0.882000, 0.006885, 08-Oct-2014
0.000000, 22.279622, 0.861000, 0.000000, 09-Oct-2014
0.000000, 21.995418, 0.932000, 0.000000, 10-Oct-2014
0.000000, 21.617735, 0.932000, 0.000000, 11-Oct-2014
0.000000, 21.578245, 0.905000, 0.000000, 12-Oct-2014
0.012378, 21.570582, 0.928000, 0.011486, 13-Oct-2014
1.706122, 21.559765, 0.928000, 1.583282, 14-Oct-2014
1.912867, 20.783582, 0.874000, 1.671846, 15-Oct-2014
0.219122, 21.807051, 0.737000, 0.161493, 16-Oct-2014
0.000000, 20.824031, 0.696000, 0.000000, 17-Oct-2014
0.000000, 20.824031, 0.717000, 0.000000, 18-Oct-2014
0.000000, 20.824031, 0.726000, 0.000000, 19-Oct-2014
0.000000, 20.823694, 0.802000, 0.000000, 20-Oct-2014
0.000000, 20.763306, 0.855000, 0.000000, 21-Oct-2014
0.000000, 20.748000, 0.855000, 0.000000, 22-Oct-2014
0.000000, 20.744429, 0.781000, 0.000000, 23-Oct-2014
0.000000, 20.376082, 0.781000, 0.000000, 24-Oct-2014
0.000000, 20.240796, 0.756000, 0.000000, 25-Oct-2014
0.000000, 20.187622, 0.908000, 0.000000, 26-Oct-2014
0.000000, 20.186296, 0.922000, 0.000000, 27-Oct-2014
0.000000, 20.139765, 0.922000, 0.000000, 28-Oct-2014
0.000000, 20.083235, 0.915000, 0.000000, 29-Oct-2014
0.001582, 20.083235, 0.865000, 0.001368, 30-Oct-2014
0.001582, 20.083235, 0.747000, 0.001181, 31-Oct-2014
0.004806, 20.084816, 0.707000, 0.003398, 01-Nov-2014
0.004806, 19.810184, 0.527000, 0.002533, 02-Nov-2014
0.000000, 19.417265, 0.612000, 0.000000, 03-Nov-2014
0.000000, 19.323459, 0.805000, 0.000000, 04-Nov-2014
0.000000, 19.319633, 0.850000, 0.000000, 05-Nov-2014
0.000173, 19.291612, 0.961000, 0.000167, 06-Nov-2014
0.002459, 19.116959, 0.961000, 0.002363, 07-Nov-2014
0.371173, 19.027551, 0.933000, 0.346305, 08-Nov-2014
0.574510, 18.977888, 0.859000, 0.493504, 09-Nov-2014
0.205622, 19.189265, 0.792000, 0.162853, 10-Nov-2014
0.000000, 18.821480, 0.792000, 0.000000, 11-Nov-2014
0.000000, 18.821235, 0.755000, 0.000000, 12-Nov-2014
0.000000, 18.689582, 0.720000, 0.000000, 13-Nov-2014
0.000000, 18.591786, 0.677000, 0.000000, 14-Nov-2014
0.000000, 17.629776, 0.667000, 0.000000, 15-Nov-2014
0.000000, 17.437153, 0.927000, 0.000000, 16-Nov-2014
0.955531, 17.421898, 0.927000, 0.885777, 17-Nov-2014
0.955827, 17.415367, 0.896000, 0.856421, 18-Nov-2014
0.000296, 18.370898, 0.563000, 0.000167, 19-Nov-2014
0.000000, 18.370459, 0.638000, 0.000000, 20-Nov-2014
0.005551, 18.351286, 0.714000, 0.003963, 21-Nov-2014
0.046857, 18.273969, 1.043000, 0.048872, 22-Nov-2014
0.041306, 17.939704, 1.108000, 0.045767, 23-Nov-2014
0.000000, 17.889316, 1.108000, 0.000000, 24-Nov-2014
2.255071, 17.889316, 1.105000, 2.491854, 25-Nov-2014
2.479480, 17.889316, 1.105000, 2.739825, 26-Nov-2014
0.224408, 20.111796, 0.646000, 0.144968, 27-Nov-2014
0.000000, 20.336153, 0.533000, 0.000000, 28-Nov-2014
0.000000, 20.302980, 0.672000, 0.000000, 29-Nov-2014
0.000000, 20.064837, 0.809000, 0.000000, 30-Nov-2014
0.034245, 20.013898, 0.809000, 0.027704, 01-Dec-2014
0.037061, 20.002684, 0.902000, 0.033429, 02-Dec-2014
0.002816, 19.766480, 0.904000, 0.002546, 03-Dec-2014
0.000000, 18.819347, 0.904000, 0.000000, 04-Dec-2014
0.000592, 18.622041, 0.997000, 0.000590, 05-Dec-2014
0.025041, 18.460082, 0.997000, 0.024966, 06-Dec-2014
0.024449, 18.404337, 0.926000, 0.022640, 07-Dec-2014
0.111061, 18.407500, 0.788000, 0.087516, 08-Dec-2014
0.178510, 18.380480, 0.759000, 0.135489, 09-Dec-2014
0.067449, 18.217541, 0.790000, 0.053285, 10-Dec-2014
0.000000, 18.184143, 0.790000, 0.000000, 11-Dec-2014
0.000000, 17.909449, 0.775000, 0.000000, 12-Dec-2014
0.000000, 17.771643, 0.699000, 0.000000, 13-Dec-2014
0.000000, 17.761235, 0.790000, 0.000000, 14-Dec-2014
0.000000, 17.532153, 0.849000, 0.000000, 15-Dec-2014
0.000000, 17.502082, 0.849000, 0.000000, 16-Dec-2014
0.000000, 17.407704, 0.780000, 0.000000, 17-Dec-2014
0.000000, 14.563990, 0.774000, 0.000000, 18-Dec-2014
0.000000, 14.563990, 0.852000, 0.000000, 19-Dec-2014
0.000000, 13.168918, 0.981000, 0.000000, 20-Dec-2014
0.221061, 12.794888, 1.023000, 0.226146, 21-Dec-2014
0.222306, 12.791071, 1.023000, 0.227419, 22-Dec-2014
0.003531, 12.386000, 1.118000, 0.003947, 23-Dec-2014
0.436551, 12.353224, 1.118000, 0.488064, 24-Dec-2014
0.434265, 12.353612, 0.883000, 0.383456, 25-Dec-2014
0.000000, 12.695755, 0.658000, 0.000000, 26-Dec-2014
0.000000, 11.873214, 0.682000, 0.000000, 27-Dec-2014
0.000000, 9.812622, 0.682000, 0.000000, 28-Dec-2014
0.000000, 8.725071, 0.723000, 0.000000, 29-Dec-2014
0.255184, 8.290786, 0.723000, 0.184498, 30-Dec-2014
0.260255, 8.153704, 0.585000, 0.152249, 31-Dec-2014
0.005071, 8.405071, 0.748000, 0.003793, 01-Jan-2015
0.000020, 8.409286, 0.768000, 0.000016, 02-Jan-2015
0.000020, 8.322796, 0.948000, 0.000019, 03-Jan-2015
0.024235, 7.158316, 0.948000, 0.022974, 04-Jan-2015
0.024235, 7.158316, 0.775000, 0.018782, 05-Jan-2015
0.000000, 7.182551, 0.638000, 0.000000, 06-Jan-2015
0.000000, 7.174745, 0.638000, 0.000000, 07-Jan-2015
0.000000, 7.174745, 0.607000, 0.000000, 08-Jan-2015
0.000520, 7.174745, 0.607000, 0.000316, 09-Jan-2015
0.000520, 7.174745, 0.599000, 0.000312, 10-Jan-2015
0.000000, 7.175265, 0.628000, 0.000000, 11-Jan-2015
0.706684, 7.175265, 0.646000, 0.456518, 12-Jan-2015
0.706684, 7.162888, 0.647000, 0.457224, 13-Jan-2015
0.000000, 6.175827, 0.647000, 0.000000, 14-Jan-2015
0.008480, 5.956704, 0.637000, 0.005402, 15-Jan-2015
0.042418, 5.956704, 0.652000, 0.027657, 16-Jan-2015
0.033939, 5.965184, 0.831000, 0.028203, 17-Jan-2015
0.000000, 5.999122, 0.831000, 0.000000, 18-Jan-2015
0.000000, 5.999122, 0.875000, 0.000000, 19-Jan-2015
0.000000, 5.999122, 0.974000, 0.000000, 20-Jan-2015
0.000000, 5.999122, 0.974000, 0.000000, 21-Jan-2015
0.000000, 5.999122, 0.915000, 0.000000, 22-Jan-2015
0.223143, 5.999122, 1.006000, 0.224482, 23-Jan-2015
0.955857, 5.999122, 1.006000, 0.961592, 24-Jan-2015
0.732714, 6.222265, 0.802000, 0.587637, 25-Jan-2015
0.208755, 6.954980, 0.802000, 0.167422, 26-Jan-2015
0.208755, 6.954980, 0.688000, 0.143624, 27-Jan-2015
0.000000, 7.163735, 0.688000, 0.000000, 28-Jan-2015
0.000000, 7.163735, 0.734000, 0.000000, 29-Jan-2015
0.000000, 7.162153, 0.734000, 0.000000, 30-Jan-2015
0.000000, 7.162153, 0.697000, 0.000000, 31-Jan-2015
0.000000, 7.157347, 0.970000, 0.000000, 01-Feb-2015
0.102357, 7.157347, 0.970000, 0.099286, 02-Feb-2015
0.102357, 7.157347, 0.659000, 0.067453, 03-Feb-2015
0.061276, 7.259704, 0.868000, 0.053187, 04-Feb-2015
1.778837, 7.259704, 0.868000, 1.544030, 05-Feb-2015
1.717561, 7.320806, 0.476000, 0.817559, 06-Feb-2015
0.000000, 9.036082, 0.614000, 0.000000, 07-Feb-2015
0.000000, 8.667194, 0.768000, 0.000000, 08-Feb-2015
0.884500, 8.461571, 0.768000, 0.679296, 09-Feb-2015
0.884500, 8.461571, 0.661000, 0.584655, 10-Feb-2015
0.000000, 9.346071, 0.688000, 0.000000, 11-Feb-2015
0.000000, 9.346071, 0.720000, 0.000000, 12-Feb-2015
0.000000, 9.346071, 0.720000, 0.000000, 13-Feb-2015
0.000000, 9.346071, 0.722000, 0.000000, 14-Feb-2015
0.000000, 9.346071, 0.810000, 0.000000, 15-Feb-2015
0.000000, 9.346071, 1.068000, 0.000000, 16-Feb-2015
1.085633, 8.390541, 1.068000, 1.159456, 17-Feb-2015
1.509878, 8.390245, 0.955000, 1.441933, 18-Feb-2015
0.424245, 9.475878, 0.665000, 0.282123, 19-Feb-2015
0.000000, 9.900122, 0.690000, 0.000000, 20-Feb-2015
0.000000, 9.894571, 0.761000, 0.000000, 21-Feb-2015
0.000000, 9.853265, 0.761000, 0.000000, 22-Feb-2015
0.000000, 9.853265, 0.737000, 0.000000, 23-Feb-2015
0.000000, 9.853265, 0.824000, 0.000000, 24-Feb-2015
0.000694, 7.598194, 0.883000, 0.000613, 25-Feb-2015
0.135214, 7.373786, 0.883000, 0.119394, 26-Feb-2015
0.134520, 7.374480, 0.577000, 0.077618, 27-Feb-2015
1.475898, 7.509000, 0.459000, 0.677437, 28-Feb-2015
1.476367, 7.509000, 0.616000, 0.909442, 01-Mar-2015
0.000469, 8.984898, 0.626000, 0.000294, 02-Mar-2015
0.000000, 8.951122, 0.679000, 0.000000, 03-Mar-2015
0.000000, 8.948306, 0.715000, 0.000000, 04-Mar-2015
0.000000, 8.948306, 0.715000, 0.000000, 05-Mar-2015
0.000378, 8.948306, 0.546000, 0.000206, 06-Mar-2015
0.000378, 8.947714, 0.514000, 0.000194, 07-Mar-2015
0.000000, 8.923643, 0.671000, 0.000000, 08-Mar-2015
0.000000, 8.923643, 0.694000, 0.000000, 09-Mar-2015
0.013316, 8.812582, 0.704000, 0.009375, 10-Mar-2015
0.013622, 8.745133, 0.704000, 0.009590, 11-Mar-2015
0.105337, 8.758449, 0.766000, 0.080688, 12-Mar-2015
0.269500, 8.758755, 0.777000, 0.209402, 13-Mar-2015
0.165480, 8.863786, 0.777000, 0.128578, 14-Mar-2015
0.001010, 9.028255, 0.675000, 0.000682, 15-Mar-2015
0.000000, 9.029265, 0.638000, 0.000000, 16-Mar-2015
0.000000, 9.029265, 0.708000, 0.000000, 17-Mar-2015
0.000000, 9.029265, 0.709000, 0.000000, 18-Mar-2015
0.000000, 9.029265, 0.737000, 0.000000, 19-Mar-2015
0.000000, 9.029265, 0.737000, 0.000000, 20-Mar-2015
0.000000, 9.029265, 0.747000, 0.000000, 21-Mar-2015
0.000000, 9.029265, 0.795000, 0.000000, 22-Mar-2015
0.347408, 8.808204, 0.795000, 0.276189, 23-Mar-2015
0.347408, 8.806959, 0.763000, 0.265072, 24-Mar-2015
0.000000, 9.152082, 0.777000, 0.000000, 25-Mar-2015
0.018796, 8.717816, 0.777000, 0.014604, 26-Mar-2015
0.533286, 8.717816, 0.761000, 0.405830, 27-Mar-2015
0.514490, 8.736612, 0.755000, 0.388440, 28-Mar-2015
0.000000, 9.251102, 0.465000, 0.000000, 29-Mar-2015
0.000000, 9.251102, 0.522000, 0.000000, 30-Mar-2015
0.000000, 9.251102, 0.604000, 0.000000, 31-Mar-2015
0.000000, 8.995918, 0.604000, 0.000000, 01-Apr-2015
0.000000, 8.990847, 0.616000, 0.000000, 02-Apr-2015
0.000000, 8.990847, 0.616000, 0.000000, 03-Apr-2015
0.000000, 8.990827, 0.613000, 0.000000, 04-Apr-2015
0.000000, 8.990827, 0.730000, 0.000000, 05-Apr-2015
0.000061, 8.966592, 0.730000, 0.000045, 06-Apr-2015
0.001041, 8.966592, 0.738000, 0.000768, 07-Apr-2015
0.000980, 8.966653, 0.763000, 0.000747, 08-Apr-2015
0.000000, 8.967633, 0.763000, 0.000000, 09-Apr-2015
0.000041, 8.967633, 0.739000, 0.000030, 10-Apr-2015
0.000714, 8.967112, 0.692000, 0.000494, 11-Apr-2015
0.001867, 8.967153, 0.669000, 0.001249, 12-Apr-2015
0.001296, 8.967827, 0.706000, 0.000915, 13-Apr-2015
0.000173, 8.262337, 0.714000, 0.000124, 14-Apr-2015
0.000071, 8.262439, 0.714000, 0.000051, 15-Apr-2015
0.005847, 8.262510, 0.783000, 0.004578, 16-Apr-2015
0.005847, 8.254031, 0.852000, 0.004982, 17-Apr-2015
0.000000, 8.225939, 0.925000, 0.000000, 18-Apr-2015
0.078643, 8.225939, 0.941000, 0.074003, 19-Apr-2015
0.754276, 8.225939, 0.941000, 0.709773, 20-Apr-2015
0.675633, 8.304582, 0.797000, 0.538479, 21-Apr-2015
0.001847, 8.980214, 0.773000, 0.001428, 22-Apr-2015
1.263439, 8.980214, 0.749000, 0.946316, 23-Apr-2015
1.263959, 8.982061, 0.767000, 0.969457, 24-Apr-2015
0.002367, 10.020510, 0.814000, 0.001927, 25-Apr-2015
0.000061, 9.290163, 0.814000, 0.000050, 26-Apr-2015
0.023408, 9.290163, 0.711000, 0.016643, 27-Apr-2015
1.015990, 9.081469, 0.824000, 0.837176, 28-Apr-2015
1.056133, 9.104816, 0.824000, 0.870253, 29-Apr-2015
0.080571, 10.097459, 0.703000, 0.056642, 30-Apr-2015
0.017082, 10.160949, 0.693000, 0.011838, 01-May-2015
0.000000, 10.178031, 0.747000, 0.000000, 02-May-2015
0.000000, 10.178031, 0.839000, 0.000000, 03-May-2015
0.000000, 10.178031, 0.850000, 0.000000, 04-May-2015
0.000000, 10.075673, 0.870000, 0.000000, 05-May-2015
0.000000, 10.075673, 0.881000, 0.000000, 06-May-2015
0.000000, 10.014398, 0.889000, 0.000000, 07-May-2015
0.000000, 8.296837, 0.889000, 0.000000, 08-May-2015
0.000000, 8.296837, 0.810000, 0.000000, 09-May-2015
0.000000, 8.296837, 0.740000, 0.000000, 10-May-2015
0.000000, 8.296837, 0.733000, 0.000000, 11-May-2015
0.873031, 7.412337, 0.733000, 0.639931, 12-May-2015
0.953745, 7.412337, 0.734000, 0.700049, 13-May-2015
0.198429, 8.285367, 0.799000, 0.158544, 14-May-2015
0.775092, 8.366082, 0.856000, 0.663479, 15-May-2015
0.770112, 8.483796, 0.865000, 0.666147, 16-May-2015
0.484633, 9.141173, 0.871000, 0.422115, 17-May-2015
0.371898, 9.253908, 0.896000, 0.333221, 18-May-2015
0.139041, 9.625806, 0.896000, 0.124581, 19-May-2015
0.139041, 8.540173, 0.845000, 0.117489, 20-May-2015
0.000000, 8.254969, 0.760000, 0.000000, 21-May-2015
0.000000, 8.254969, 0.714000, 0.000000, 22-May-2015
0.545071, 8.254969, 0.676000, 0.368468, 23-May-2015
0.659561, 8.254969, 0.676000, 0.445863, 24-May-2015
0.209296, 8.800041, 0.679000, 0.142112, 25-May-2015
0.416357, 8.914531, 0.699000, 0.291034, 26-May-2015
0.321551, 9.009337, 0.699000, 0.224764, 27-May-2015
0.000000, 9.330194, 0.772000, 0.000000, 28-May-2015
0.011531, 9.195673, 0.772000, 0.008902, 29-May-2015
0.069357, 9.195673, 0.813000, 0.056387, 30-May-2015
0.229378, 7.731306, 0.865000, 0.198412, 31-May-2015
0.301449, 7.788663, 0.926000, 0.279142, 01-Jun-2015
0.659673, 7.960214, 0.926000, 0.610858, 02-Jun-2015
0.529786, 8.090112, 0.923000, 0.488992, 03-Jun-2015
0.012541, 8.619888, 0.923000, 0.011575, 04-Jun-2015
0.133469, 8.619898, 0.877000, 0.117053, 05-Jun-2015
0.336765, 8.632051, 0.837000, 0.281873, 06-Jun-2015
0.693898, 8.752990, 0.762000, 0.528750, 07-Jun-2015
0.478071, 8.968816, 0.706000, 0.337518, 08-Jun-2015
0.329020, 9.446888, 0.780000, 0.256636, 09-Jun-2015
1.373061, 9.433571, 0.809000, 1.110807, 10-Jun-2015
1.071265, 9.762286, 0.809000, 0.866654, 11-Jun-2015
0.506316, 10.701296, 0.842000, 0.426318, 12-Jun-2015
0.479092, 10.564051, 0.851000, 0.407707, 13-Jun-2015
0.008520, 11.042133, 0.851000, 0.007251, 14-Jun-2015
0.037214, 11.042133, 0.843000, 0.031372, 15-Jun-2015
0.041571, 11.050653, 0.851000, 0.035377, 16-Jun-2015
0.017122, 11.079347, 0.851000, 0.014571, 17-Jun-2015
0.122041, 11.092224, 0.835000, 0.101904, 18-Jun-2015
0.385541, 11.096469, 0.766000, 0.295324, 19-Jun-2015
0.393663, 11.214265, 0.752000, 0.296035, 20-Jun-2015
0.139306, 11.482010, 0.629000, 0.087624, 21-Jun-2015
1.152827, 11.607929, 0.579000, 0.667487, 22-Jun-2015
2.125214, 11.273908, 0.600000, 1.275129, 23-Jun-2015
1.045245, 12.413347, 0.651000, 0.680454, 24-Jun-2015
0.156704, 13.399122, 0.726000, 0.113767, 25-Jun-2015
0.099184, 13.439796, 0.759000, 0.075280, 26-Jun-2015
0.005163, 13.022541, 0.776000, 0.004007, 27-Jun-2015
0.211367, 13.024490, 0.823000, 0.173955, 28-Jun-2015
0.296194, 13.027704, 0.835000, 0.247322, 29-Jun-2015
0.149959, 13.235857, 0.835000, 0.125216, 30-Jun-2015
0.062735, 13.323898, 0.934000, 0.058594, 01-Jul-2015
0.023929, 13.385816, 0.934000, 0.022349, 02-Jul-2015
0.126367, 13.386633, 0.919000, 0.116132, 03-Jul-2015
0.222898, 13.409745, 0.867000, 0.193253, 04-Jul-2015
0.196000, 13.513000, 0.837000, 0.164052, 05-Jul-2015
0.189806, 13.632643, 0.741000, 0.140646, 06-Jul-2015
0.192776, 13.708939, 0.632000, 0.121834, 07-Jul-2015
0.093888, 13.821408, 0.670000, 0.062905, 08-Jul-2015
0.185255, 13.900735, 0.731000, 0.135421, 09-Jul-2015
0.170714, 13.915296, 0.757000, 0.129231, 10-Jul-2015
0.232929, 14.085949, 0.879000, 0.204744, 11-Jul-2015
0.373765, 14.085296, 0.879000, 0.328540, 12-Jul-2015
0.146092, 14.317010, 0.940000, 0.137326, 13-Jul-2015
0.682031, 14.457765, 0.940000, 0.641109, 14-Jul-2015
1.104663, 14.462929, 0.938000, 1.036174, 15-Jul-2015
0.744061, 15.139724, 0.885000, 0.658494, 16-Jul-2015
3.459898, 15.561745, 0.861000, 2.978972, 17-Jul-2015
3.632592, 15.877939, 0.867000, 3.149457, 18-Jul-2015
0.537082, 19.021643, 0.867000, 0.465650, 19-Jul-2015
0.153561, 19.431888, 0.765000, 0.117474, 20-Jul-2015
0.181827, 18.804449, 0.745000, 0.135461, 21-Jul-2015
0.153061, 18.909816, 0.774000, 0.118469, 22-Jul-2015
0.298929, 18.984429, 0.776000, 0.231969, 23-Jul-2015
2.771806, 17.799439, 0.883000, 2.447505, 24-Jul-2015
3.657806, 18.019398, 0.899000, 3.288368, 25-Jul-2015
1.349265, 20.568878, 1.042000, 1.405934, 26-Jul-2015
1.656929, 21.677143, 1.042000, 1.726520, 27-Jul-2015
2.227010, 21.894735, 0.962000, 2.142384, 28-Jul-2015
1.264418, 22.318082, 0.976000, 1.234072, 29-Jul-2015
1.159245, 23.065612, 1.086000, 1.258940, 30-Jul-2015
1.296724, 23.501929, 1.097000, 1.422507, 31-Jul-2015
2.684020, 24.207776, 1.097000, 2.944370, 01-Aug-2015
2.695061, 24.798653, 1.078000, 2.905276, 02-Aug-2015
2.890153, 26.891796, 0.901000, 2.604028, 03-Aug-2015
2.293143, 27.493714, 0.749000, 1.717564, 04-Aug-2015
0.037755, 29.781949, 0.770000, 0.029071, 05-Aug-2015
0.036316, 29.786857, 0.924000, 0.033556, 06-Aug-2015
0.278704, 29.819704, 0.924000, 0.257523, 07-Aug-2015
1.376235, 29.823173, 0.915000, 1.259255, 08-Aug-2015
1.148184, 30.098408, 0.902000, 1.035662, 09-Aug-2015
0.092214, 31.199408, 0.972000, 0.089632, 10-Aug-2015
0.101214, 31.246592, 0.972000, 0.098380, 11-Aug-2015
0.082531, 30.418592, 0.970000, 0.080055, 12-Aug-2015
0.198786, 30.394061, 0.950000, 0.188846, 13-Aug-2015
0.219949, 30.302694, 0.914000, 0.201033, 14-Aug-2015
0.821847, 29.817755, 0.914000, 0.751168, 15-Aug-2015
1.419112, 29.752531, 0.885000, 1.255914, 16-Aug-2015
0.775337, 30.154969, 0.832000, 0.645080, 17-Aug-2015
0.137265, 30.799745, 0.810000, 0.111185, 18-Aug-2015
0.185214, 30.791265, 0.856000, 0.158543, 19-Aug-2015
0.179541, 30.797969, 0.856000, 0.153687, 20-Aug-2015
0.138724, 30.976480, 0.844000, 0.117083, 21-Aug-2015
0.146173, 30.977510, 0.820000, 0.119862, 22-Aug-2015
0.074480, 30.570133, 0.889000, 0.066212, 23-Aug-2015
0.144980, 30.464122, 0.911000, 0.132076, 24-Aug-2015
0.078980, 30.435316, 0.963000, 0.076057, 25-Aug-2015
0.039561, 30.192745, 1.039000, 0.041104, 26-Aug-2015
0.635735, 30.192745, 1.039000, 0.660528, 27-Aug-2015
0.729235, 30.232306, 0.993000, 0.724130, 28-Aug-2015
0.423510, 30.816949, 0.946000, 0.400641, 29-Aug-2015
1.326082, 30.892184, 0.960000, 1.273038, 30-Aug-2015
1.695735, 31.011082, 0.960000, 1.627905, 31-Aug-2015
0.911031, 31.916816, 0.887000, 0.808084, 01-Sep-2015
0.250929, 32.047143, 0.847000, 0.212537, 02-Sep-2015
0.000000, 32.298061, 0.860000, 0.000000, 03-Sep-2015
0.092480, 32.285531, 0.860000, 0.079532, 04-Sep-2015
0.281929, 32.164592, 0.846000, 0.238512, 05-Sep-2015
1.108888, 32.041245, 0.913000, 1.012415, 06-Sep-2015
1.599969, 31.752622, 0.913000, 1.460772, 07-Sep-2015
0.810541, 32.672061, 0.869000, 0.704360, 08-Sep-2015
0.130071, 33.023571, 0.854000, 0.111081, 09-Sep-2015
0.000082, 32.109541, 0.854000, 0.000070, 10-Sep-2015
0.002418, 32.082378, 0.960000, 0.002322, 11-Sep-2015
0.183398, 31.603306, 0.960000, 0.176062, 12-Sep-2015
0.952255, 31.605704, 0.777000, 0.739902, 13-Sep-2015
0.771255, 31.778184, 0.699000, 0.539107, 14-Sep-2015
0.032622, 32.520745, 0.715000, 0.023325, 15-Sep-2015
0.081255, 32.507867, 0.715000, 0.058097, 16-Sep-2015
0.737000, 32.536245, 0.860000, 0.633820, 17-Sep-2015
0.688367, 32.467082, 0.860000, 0.591996, 18-Sep-2015
0.001776, 32.887704, 0.824000, 0.001463, 19-Sep-2015
0.021367, 32.761786, 0.823000, 0.017585, 20-Sep-2015
0.019592, 32.750173, 0.822000, 0.016104, 21-Sep-2015
0.000000, 31.630327, 0.836000, 0.000000, 22-Sep-2015
0.002469, 30.644551, 0.947000, 0.002339, 23-Sep-2015
0.008000, 30.585082, 0.995000, 0.007960, 24-Sep-2015
0.025224, 30.490316, 1.037000, 0.026158, 25-Sep-2015
0.380602, 30.493898, 1.037000, 0.394684, 26-Sep-2015
0.885214, 30.510378, 1.115000, 0.987014, 27-Sep-2015
0.826582, 30.663133, 1.144000, 0.945609, 28-Sep-2015
0.604184, 31.099398, 1.144000, 0.691186, 29-Sep-2015
0.301908, 31.339755, 1.066000, 0.321834, 30-Sep-2015
0.000000, 31.640847, 1.015000, 0.000000, 01-Oct-2015
0.018122, 31.617735, 0.998000, 0.018086, 02-Oct-2015
0.059949, 31.514480, 0.998000, 0.059829, 03-Oct-2015
0.602439, 31.412959, 0.901000, 0.542797, 04-Oct-2015
0.576143, 31.378429, 0.888000, 0.511615, 05-Oct-2015
0.015531, 31.825592, 0.850000, 0.013201, 06-Oct-2015
0.000000, 31.761796, 0.960000, 0.000000, 07-Oct-2015
0.007786, 31.747235, 1.013000, 0.007887, 08-Oct-2015
0.017296, 31.576541, 1.031000, 0.017832, 09-Oct-2015
0.142612, 31.584306, 1.031000, 0.147033, 10-Oct-2015
0.137551, 31.360908, 0.945000, 0.129986, 11-Oct-2015
0.004449, 31.353153, 0.967000, 0.004302, 12-Oct-2015
0.000673, 31.352367, 0.977000, 0.000658, 13-Oct-2015
0.000673, 30.675571, 0.977000, 0.000658, 14-Oct-2015
0.000000, 30.248378, 0.897000, 0.000000, 15-Oct-2015
0.000000, 29.932184, 0.874000, 0.000000, 16-Oct-2015
0.000000, 26.788480, 0.874000, 0.000000, 17-Oct-2015
0.000000, 26.299592, 0.821000, 0.000000, 18-Oct-2015
0.000000, 26.251398, 0.765000, 0.000000, 19-Oct-2015
0.000000, 26.146031, 0.879000, 0.000000, 20-Oct-2015
0.000122, 26.069571, 0.879000, 0.000108, 21-Oct-2015
0.000122, 25.992969, 0.885000, 0.000108, 22-Oct-2015
0.000000, 25.770765, 0.929000, 0.000000, 23-Oct-2015
0.000000, 23.221286, 0.992000, 0.000000, 24-Oct-2015
0.000000, 22.112959, 1.000000, 0.000000, 25-Oct-2015
0.010388, 21.872020, 1.154000, 0.011987, 26-Oct-2015
0.493704, 20.456031, 1.223000, 0.603800, 27-Oct-2015
